/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_54_727.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_54_727.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_54_727.jpg, 0, 1, 0, 30.19032
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_54_830.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_54_830.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_54_830.jpg, 0, 1, 0, 30.19029
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_54_934.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_54_934.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_54_934.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_037.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_037.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_037.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_138.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_138.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_138.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_240.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_240.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_240.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_341.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_341.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_341.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_442.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_442.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_442.jpg, 0, 1, 0, 30.19028
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_560.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_560.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_560.jpg, -0.1055582, 1, 0, 30.18742
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_663.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_663.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_663.jpg, -0.2206467, 1, 0, 30.18166
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_764.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_764.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_764.jpg, 0, 1, 0, 30.18883
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_867.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_867.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_867.jpg, 0, 1, 0, 30.19017
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_55_968.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_55_968.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_55_968.jpg, 0, 1, 0, 30.19029
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_071.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_071.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_071.jpg, 0, 1, 0, 30.1904
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_171.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_171.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_171.jpg, -0.1122451, 1, 0, 30.18718
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_271.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_271.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_271.jpg, -0.03397787, 1, 0, 30.1905
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_374.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_374.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_374.jpg, 0, 1, 0, 30.19016
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_474.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_474.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_474.jpg, 0, 1, 0, 30.19028
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_581.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_581.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_581.jpg, 0, 1, 0, 30.1903
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_685.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_685.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_685.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_787.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_787.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_787.jpg, 0, 1, 0, 30.19028
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_887.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_887.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_887.jpg, 0, 1, 0, 30.19032
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_56_989.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_56_989.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_56_989.jpg, 0, 1, 0, 30.19029
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_091.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_091.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_091.jpg, 0, 1, 0, 30.1903
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_191.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_191.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_191.jpg, -0.1389778, 1, 0, 30.18508
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_294.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_294.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_294.jpg, -0.01421356, 1, 0, 30.19036
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_397.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_397.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_397.jpg, 0, 1, 0, 30.19022
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_500.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_500.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_500.jpg, 0, 1, 0, 30.19029
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_601.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_601.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_601.jpg, 0, 1, 0, 30.19027
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_704.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_704.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_704.jpg, 0, 1, 0, 30.1903
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_807.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_807.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_807.jpg, -0.03904831, 1, 0, 30.18996
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_57_913.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_57_913.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_57_913.jpg, 0, 1, 0, 30.19015
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_017.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_017.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_017.jpg, 0, 1, 0, 30.1903
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_120.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_120.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_120.jpg, 0, 1, 0, 30.19028
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_221.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_221.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_221.jpg, 0, 1, 0, 30.19029
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_323.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_323.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_323.jpg, 0, 1, 0, 30.1903
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_424.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_424.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_424.jpg, 0, 1, 0, 30.19038
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_526.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_526.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_526.jpg, 0, 1, 0, 30.19031
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_627.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_627.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_627.jpg, -0.08519411, 1, 0, 30.18847
/Users/vlad/Self Driving Cars Udemy/Data/IMG/center_2024_10_23_16_45_58_728.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/left_2024_10_23_16_45_58_728.jpg, /Users/vlad/Self Driving Cars Udemy/Data/IMG/right_2024_10_23_16_45_58_728.jpg, -0.202122, 1, 0, 30.18271
